State,Year,Month,Day,Rainfall (mm)
Selangor-Wilayah,2019,9,20,2.29
Selangor-Wilayah,2019,9,21,1.30
Selangor-Wilayah,2019,9,22,3.20
Selangor-Wilayah,2019,9,23,0.44
Selangor-Wilayah,2019,9,24,0.43
Selangor-Wilayah,2019,9,25,0.78
Selangor-Wilayah,2019,9,26,12.97
Selangor-Wilayah,2019,9,27,3.89
Selangor-Wilayah,2019,9,28,5.54
Selangor-Wilayah,2019,9,29,8.57
Selangor-Wilayah,2019,9,30,19.51
Selangor-Wilayah,2019,10,1,0.21
Selangor-Wilayah,2019,10,2,5.99
Selangor-Wilayah,2019,10,3,5.37
Selangor-Wilayah,2019,10,4,21.01
Selangor-Wilayah,2019,10,5,8.91
Selangor-Wilayah,2019,10,6,4.12
Selangor-Wilayah,2019,10,7,1.79
Selangor-Wilayah,2019,10,8,1.54
Selangor-Wilayah,2019,10,9,6.01
Selangor-Wilayah,2019,10,10,0.98
Selangor-Wilayah,2019,10,11,1.76
Selangor-Wilayah,2019,10,12,0.41
Selangor-Wilayah,2019,10,13,3.06
Selangor-Wilayah,2019,10,14,12.99
Selangor-Wilayah,2019,10,15,22.04
Selangor-Wilayah,2019,10,16,15.25
Selangor-Wilayah,2019,10,17,9.68
Selangor-Wilayah,2019,10,18,2.43
Selangor-Wilayah,2019,10,19,1.09
Selangor-Wilayah,2019,10,20,0.54
Selangor-Wilayah,2019,10,21,0.90
Selangor-Wilayah,2019,10,22,3.59
Selangor-Wilayah,2019,10,23,21.63
Selangor-Wilayah,2019,10,24,18.39
Selangor-Wilayah,2019,10,25,3.71
Selangor-Wilayah,2019,10,26,10.05
Selangor-Wilayah,2019,10,27,4.08
Selangor-Wilayah,2019,10,28,19.12
Selangor-Wilayah,2019,10,29,13.25
Selangor-Wilayah,2019,10,30,4.06
Selangor-Wilayah,2019,10,31,0.96
Selangor-Wilayah,2019,11,1,0.09
Selangor-Wilayah,2019,11,2,3.55
Selangor-Wilayah,2019,11,3,12.11
Selangor-Wilayah,2019,11,4,7.25
Selangor-Wilayah,2019,11,5,8.52
Selangor-Wilayah,2019,11,6,1.58
Selangor-Wilayah,2019,11,7,3.57
Selangor-Wilayah,2019,11,8,11.39
Selangor-Wilayah,2019,11,9,8.21
Selangor-Wilayah,2019,11,10,3.26
Selangor-Wilayah,2019,11,11,1.68
Selangor-Wilayah,2019,11,12,0.82
Selangor-Wilayah,2019,11,13,3.21
Selangor-Wilayah,2019,11,14,10.01
Selangor-Wilayah,2019,11,15,25.42
Selangor-Wilayah,2019,11,16,7.95
Selangor-Wilayah,2019,11,17,14.74
Selangor-Wilayah,2019,11,18,19.35
Selangor-Wilayah,2019,11,19,10.88
Selangor-Wilayah,2019,11,20,21.50
Selangor-Wilayah,2019,11,21,20.28
Selangor-Wilayah,2019,11,22,9.73
Selangor-Wilayah,2019,11,23,36.34
Selangor-Wilayah,2019,11,24,16.82
Selangor-Wilayah,2019,11,25,13.53
Selangor-Wilayah,2019,11,26,20.77
Selangor-Wilayah,2019,11,27,2.75
Selangor-Wilayah,2019,11,28,6.05
Selangor-Wilayah,2019,11,29,0.47
Selangor-Wilayah,2019,11,30,0.04
Selangor-Wilayah,2019,12,1,0.25
Selangor-Wilayah,2019,12,2,0.74
Selangor-Wilayah,2019,12,3,4.17
Selangor-Wilayah,2019,12,4,2.41
Selangor-Wilayah,2019,12,5,0.04
Selangor-Wilayah,2019,12,6,0.01
Selangor-Wilayah,2019,12,7,0.09
Selangor-Wilayah,2019,12,8,5.71
Selangor-Wilayah,2019,12,9,2.34
Selangor-Wilayah,2019,12,10,0.75
Selangor-Wilayah,2019,12,11,3.84
Selangor-Wilayah,2019,12,12,1.10
Selangor-Wilayah,2019,12,13,2.18
Selangor-Wilayah,2019,12,14,4.10
Selangor-Wilayah,2019,12,15,14.35
Selangor-Wilayah,2019,12,16,3.08
Selangor-Wilayah,2019,12,17,12.24
Selangor-Wilayah,2019,12,18,40.98
Selangor-Wilayah,2019,12,19,19.97
Selangor-Wilayah,2019,12,20,4.57
Selangor-Wilayah,2019,12,21,1.89
Selangor-Wilayah,2019,12,22,0.20
Selangor-Wilayah,2019,12,23,0.40
Selangor-Wilayah,2019,12,24,4.84
Selangor-Wilayah,2019,12,25,7.45
Selangor-Wilayah,2019,12,26,1.28
Selangor-Wilayah,2019,12,27,0.71
Selangor-Wilayah,2019,12,28,0.64
Selangor-Wilayah,2019,12,29,5.14
Selangor-Wilayah,2019,12,30,6.29
Selangor-Wilayah,2019,12,31,0.98
Selangor-Wilayah,2020,1,1,2.90
Selangor-Wilayah,2020,1,2,15.42
Selangor-Wilayah,2020,1,3,2.28
Selangor-Wilayah,2020,1,4,0.28
Selangor-Wilayah,2020,1,5,0.18
Selangor-Wilayah,2020,1,6,0.06
Selangor-Wilayah,2020,1,7,0.00
Selangor-Wilayah,2020,1,8,0.00
Selangor-Wilayah,2020,1,9,0.03
Selangor-Wilayah,2020,1,10,0.03
Selangor-Wilayah,2020,1,11,0.03
Selangor-Wilayah,2020,1,12,0.02
Selangor-Wilayah,2020,1,13,2.98
Selangor-Wilayah,2020,1,14,4.54
Selangor-Wilayah,2020,1,15,0.24
Selangor-Wilayah,2020,1,16,0.53
Selangor-Wilayah,2020,1,17,6.64
Selangor-Wilayah,2020,1,18,2.51
Selangor-Wilayah,2020,1,19,0.48
Selangor-Wilayah,2020,1,20,1.52
Selangor-Wilayah,2020,1,21,1.44
Selangor-Wilayah,2020,1,22,2.39
Selangor-Wilayah,2020,1,23,8.46
Selangor-Wilayah,2020,1,24,21.26
Selangor-Wilayah,2020,1,25,14.66
Selangor-Wilayah,2020,1,26,5.51
Selangor-Wilayah,2020,1,27,6.72
Selangor-Wilayah,2020,1,28,1.48
Selangor-Wilayah,2020,1,29,6.67
Selangor-Wilayah,2020,1,30,4.13
Selangor-Wilayah,2020,1,31,0.16
Selangor-Wilayah,2020,2,1,0.08
Selangor-Wilayah,2020,2,2,0.05
Selangor-Wilayah,2020,2,3,0.01
Selangor-Wilayah,2020,2,4,0.03
Selangor-Wilayah,2020,2,5,0.02
Selangor-Wilayah,2020,2,6,0.02
Selangor-Wilayah,2020,2,7,0.00
Selangor-Wilayah,2020,2,8,2.95
Selangor-Wilayah,2020,2,9,7.51
Selangor-Wilayah,2020,2,10,0.03
Selangor-Wilayah,2020,2,11,0.04
Selangor-Wilayah,2020,2,12,1.21
Selangor-Wilayah,2020,2,13,2.74
Selangor-Wilayah,2020,2,14,20.03
Selangor-Wilayah,2020,2,15,0.31
Selangor-Wilayah,2020,2,16,0.17
Selangor-Wilayah,2020,2,17,0.32
Selangor-Wilayah,2020,2,18,0.30
Selangor-Wilayah,2020,2,19,0.81
Selangor-Wilayah,2020,2,20,0.32
Selangor-Wilayah,2020,2,21,0.02
Selangor-Wilayah,2020,2,22,0.00
Selangor-Wilayah,2020,2,23,0.00
Selangor-Wilayah,2020,2,24,0.00
Selangor-Wilayah,2020,2,25,0.00
Selangor-Wilayah,2020,2,26,0.03
Selangor-Wilayah,2020,2,27,0.58
Selangor-Wilayah,2020,2,28,0.26
Selangor-Wilayah,2020,2,29,0.07
Selangor-Wilayah,2020,3,1,0.72
Selangor-Wilayah,2020,3,2,2.10
Selangor-Wilayah,2020,3,3,0.03
Selangor-Wilayah,2020,3,4,0.03
Selangor-Wilayah,2020,3,5,0.22
Selangor-Wilayah,2020,3,6,7.88
Selangor-Wilayah,2020,3,7,2.07
Selangor-Wilayah,2020,3,8,2.61
Selangor-Wilayah,2020,3,9,6.24
Selangor-Wilayah,2020,3,10,13.64
Selangor-Wilayah,2020,3,11,7.89
Selangor-Wilayah,2020,3,12,2.95
Selangor-Wilayah,2020,3,13,3.65
Selangor-Wilayah,2020,3,14,17.15
Selangor-Wilayah,2020,3,15,2.02
Selangor-Wilayah,2020,3,16,1.83
Selangor-Wilayah,2020,3,17,3.19
Selangor-Wilayah,2020,3,18,12.61
Selangor-Wilayah,2020,3,19,13.78
Selangor-Wilayah,2020,3,20,9.69
Selangor-Wilayah,2020,3,21,7.20
Selangor-Wilayah,2020,3,22,4.24
Selangor-Wilayah,2020,3,23,17.24
Selangor-Wilayah,2020,3,24,12.83
Selangor-Wilayah,2020,3,25,27.72
Selangor-Wilayah,2020,3,26,7.37
Selangor-Wilayah,2020,3,27,14.39
Selangor-Wilayah,2020,3,28,0.20
Selangor-Wilayah,2020,3,29,0.52
Selangor-Wilayah,2020,3,30,7.73
Selangor-Wilayah,2020,3,31,13.39
Selangor-Wilayah,2020,4,1,22.19
Selangor-Wilayah,2020,4,2,2.64
Selangor-Wilayah,2020,4,3,2.23
Selangor-Wilayah,2020,4,4,9.55
Selangor-Wilayah,2020,4,5,1.28
Selangor-Wilayah,2020,4,6,0.25
Selangor-Wilayah,2020,4,7,2.37
Selangor-Wilayah,2020,4,8,5.85
Selangor-Wilayah,2020,4,9,10.61
Selangor-Wilayah,2020,4,10,3.76
Selangor-Wilayah,2020,4,11,2.88
Selangor-Wilayah,2020,4,12,1.98
Selangor-Wilayah,2020,4,13,1.54
Selangor-Wilayah,2020,4,14,11.34
Selangor-Wilayah,2020,4,15,19.44
Selangor-Wilayah,2020,4,16,7.13
Selangor-Wilayah,2020,4,17,1.56
Selangor-Wilayah,2020,4,18,11.78
Selangor-Wilayah,2020,4,19,15.73
Selangor-Wilayah,2020,4,20,2.44
Selangor-Wilayah,2020,4,21,1.32
Selangor-Wilayah,2020,4,22,9.77
Selangor-Wilayah,2020,4,23,13.53
Selangor-Wilayah,2020,4,24,10.90
Selangor-Wilayah,2020,4,25,31.45
Selangor-Wilayah,2020,4,26,2.01
Selangor-Wilayah,2020,4,27,11.76
Selangor-Wilayah,2020,4,28,13.42
Selangor-Wilayah,2020,4,29,8.01
Selangor-Wilayah,2020,4,30,5.74
Selangor-Wilayah,2020,5,1,2.24
Selangor-Wilayah,2020,5,2,15.81
Selangor-Wilayah,2020,5,3,85.87
Selangor-Wilayah,2020,5,4,0.70
Selangor-Wilayah,2020,5,5,0.04
Selangor-Wilayah,2020,5,6,10.99
Selangor-Wilayah,2020,5,7,0.27
Selangor-Wilayah,2020,5,8,2.95
Selangor-Wilayah,2020,5,9,11.33
Selangor-Wilayah,2020,5,10,15.27
Selangor-Wilayah,2020,5,11,4.83
Selangor-Wilayah,2020,5,12,7.16
Selangor-Wilayah,2020,5,13,4.48
Selangor-Wilayah,2020,5,14,5.44
Selangor-Wilayah,2020,5,15,9.54
Selangor-Wilayah,2020,5,16,0.01
Selangor-Wilayah,2020,5,17,0.25
Selangor-Wilayah,2020,5,18,2.04
Selangor-Wilayah,2020,5,19,10.16
Selangor-Wilayah,2020,5,20,4.70
Selangor-Wilayah,2020,5,21,0.49
Selangor-Wilayah,2020,5,22,0.31
Selangor-Wilayah,2020,5,23,0.14
Selangor-Wilayah,2020,5,24,0.00
Selangor-Wilayah,2020,5,25,2.06
Selangor-Wilayah,2020,5,26,2.26
Selangor-Wilayah,2020,5,27,4.20
Selangor-Wilayah,2020,5,28,0.09
Selangor-Wilayah,2020,5,29,0.88
Selangor-Wilayah,2020,5,30,0.11
Selangor-Wilayah,2020,5,31,0.39
Selangor-Wilayah,2020,6,1,0.90
Selangor-Wilayah,2020,6,2,4.15
Selangor-Wilayah,2020,6,3,8.31
Selangor-Wilayah,2020,6,4,12.71
Selangor-Wilayah,2020,6,5,2.09
Selangor-Wilayah,2020,6,6,2.02
Selangor-Wilayah,2020,6,7,1.22
Selangor-Wilayah,2020,6,8,3.75
Selangor-Wilayah,2020,6,9,5.47
Selangor-Wilayah,2020,6,10,2.81
Selangor-Wilayah,2020,6,11,7.23
Selangor-Wilayah,2020,6,12,2.17
Selangor-Wilayah,2020,6,13,1.99
Selangor-Wilayah,2020,6,14,0.22
Selangor-Wilayah,2020,6,15,0.16
Selangor-Wilayah,2020,6,16,0.15
Selangor-Wilayah,2020,6,17,0.07
Selangor-Wilayah,2020,6,18,0.02
Selangor-Wilayah,2020,6,19,0.01
Selangor-Wilayah,2020,6,20,1.35
Selangor-Wilayah,2020,6,21,5.61
Selangor-Wilayah,2020,6,22,1.41
Selangor-Wilayah,2020,6,23,4.99
Selangor-Wilayah,2020,6,24,0.92
Selangor-Wilayah,2020,6,25,4.30
Selangor-Wilayah,2020,6,26,0.53
Selangor-Wilayah,2020,6,27,0.57
Selangor-Wilayah,2020,6,28,4.11
Selangor-Wilayah,2020,6,29,0.81
Selangor-Wilayah,2020,6,30,0.57
Selangor-Wilayah,2020,7,1,0.01
Selangor-Wilayah,2020,7,2,0.02
Selangor-Wilayah,2020,7,3,0.00
Selangor-Wilayah,2020,7,4,0.02
Selangor-Wilayah,2020,7,5,0.04
Selangor-Wilayah,2020,7,6,0.10
Selangor-Wilayah,2020,7,7,0.08
Selangor-Wilayah,2020,7,8,0.19
Selangor-Wilayah,2020,7,9,1.03
Selangor-Wilayah,2020,7,10,0.29
Selangor-Wilayah,2020,7,11,0.27
Selangor-Wilayah,2020,7,12,2.41
Selangor-Wilayah,2020,7,13,13.46
Selangor-Wilayah,2020,7,14,9.84
Selangor-Wilayah,2020,7,15,2.17
Selangor-Wilayah,2020,7,16,0.67
Selangor-Wilayah,2020,7,17,0.09
Selangor-Wilayah,2020,7,18,0.33
Selangor-Wilayah,2020,7,19,0.53
Selangor-Wilayah,2020,7,20,0.24
Selangor-Wilayah,2020,7,21,0.27
Selangor-Wilayah,2020,7,22,1.07
Selangor-Wilayah,2020,7,23,4.12
Selangor-Wilayah,2020,7,24,8.50
Selangor-Wilayah,2020,7,25,18.26
Selangor-Wilayah,2020,7,26,3.57
Selangor-Wilayah,2020,7,27,10.03
Selangor-Wilayah,2020,7,28,13.96
Selangor-Wilayah,2020,7,29,12.77
Selangor-Wilayah,2020,7,30,4.91
Selangor-Wilayah,2020,7,31,3.25
Selangor-Wilayah,2020,8,1,4.57
Selangor-Wilayah,2020,8,2,0.65
Selangor-Wilayah,2020,8,3,0.40
Selangor-Wilayah,2020,8,4,1.85
Selangor-Wilayah,2020,8,5,0.74
Selangor-Wilayah,2020,8,6,0.22
Selangor-Wilayah,2020,8,7,1.18
Selangor-Wilayah,2020,8,8,1.71
Selangor-Wilayah,2020,8,9,0.21
Selangor-Wilayah,2020,8,10,0.96
Selangor-Wilayah,2020,8,11,1.98
Selangor-Wilayah,2020,8,12,0.42
Selangor-Wilayah,2020,8,13,0.89
Selangor-Wilayah,2020,8,14,5.89
Selangor-Wilayah,2020,8,15,5.13
Selangor-Wilayah,2020,8,16,2.79
Selangor-Wilayah,2020,8,17,0.16
Selangor-Wilayah,2020,8,18,0.04
Selangor-Wilayah,2020,8,19,0.00
Selangor-Wilayah,2020,8,20,0.00
Selangor-Wilayah,2020,8,21,0.01
Selangor-Wilayah,2020,8,22,0.04
Selangor-Wilayah,2020,8,23,0.13
Selangor-Wilayah,2020,8,24,0.33
Selangor-Wilayah,2020,8,25,2.11
Selangor-Wilayah,2020,8,26,10.10
Selangor-Wilayah,2020,8,27,10.44
Selangor-Wilayah,2020,8,28,12.55
Selangor-Wilayah,2020,8,29,25.50
Selangor-Wilayah,2020,8,30,20.51
Selangor-Wilayah,2020,8,31,7.35
Selangor-Wilayah,2020,9,1,4.65
Selangor-Wilayah,2020,9,2,2.04
Selangor-Wilayah,2020,9,3,0.66
Selangor-Wilayah,2020,9,4,0.22
Selangor-Wilayah,2020,9,5,0.55
Selangor-Wilayah,2020,9,6,0.87
Selangor-Wilayah,2020,9,7,1.29
Selangor-Wilayah,2020,9,8,1.06
Selangor-Wilayah,2020,9,9,0.32
Selangor-Wilayah,2020,9,10,4.66
Selangor-Wilayah,2020,9,11,10.73
Selangor-Wilayah,2020,9,12,21.10
Selangor-Wilayah,2020,9,13,19.19
Selangor-Wilayah,2020,9,14,2.92
Selangor-Wilayah,2020,9,15,3.26
Selangor-Wilayah,2020,9,16,5.27
Selangor-Wilayah,2020,9,17,6.75
Selangor-Wilayah,2020,9,18,5.21
Selangor-Wilayah,2020,9,19,9.46
Selangor-Wilayah,2020,9,20,7.37
Selangor-Wilayah,2020,9,21,8.49
Selangor-Wilayah,2020,9,22,7.41
Selangor-Wilayah,2020,9,23,1.64
Selangor-Wilayah,2020,9,24,1.57
Selangor-Wilayah,2020,9,25,4.58
Selangor-Wilayah,2020,9,26,1.28
Selangor-Wilayah,2020,9,27,5.93
Selangor-Wilayah,2020,9,28,14.03
Selangor-Wilayah,2020,9,29,13.77
Selangor-Wilayah,2020,9,30,0.89
Selangor-Wilayah,2020,10,1,4.13
Selangor-Wilayah,2020,10,2,1.90
Selangor-Wilayah,2020,10,3,6.71
Selangor-Wilayah,2020,10,4,1.91
Selangor-Wilayah,2020,10,5,2.35
Selangor-Wilayah,2020,10,6,0.14
Selangor-Wilayah,2020,10,7,0.00
Selangor-Wilayah,2020,10,8,0.00
Selangor-Wilayah,2020,10,9,0.16
Selangor-Wilayah,2020,10,10,1.50
Selangor-Wilayah,2020,10,11,0.66
Selangor-Wilayah,2020,10,12,0.42
Selangor-Wilayah,2020,10,13,0.10
Selangor-Wilayah,2020,10,14,10.41
Selangor-Wilayah,2020,10,15,3.91
Selangor-Wilayah,2020,10,16,0.22
Selangor-Wilayah,2020,10,17,0.08
Selangor-Wilayah,2020,10,18,7.10
Selangor-Wilayah,2020,10,19,3.80
Selangor-Wilayah,2020,10,20,2.37
Selangor-Wilayah,2020,10,21,22.45
Selangor-Wilayah,2020,10,22,8.29
Selangor-Wilayah,2020,10,23,1.49
Selangor-Wilayah,2020,10,24,0.10
Selangor-Wilayah,2020,10,25,0.13
Selangor-Wilayah,2020,10,26,0.24
Selangor-Wilayah,2020,10,27,17.07
Selangor-Wilayah,2020,10,28,20.03
Selangor-Wilayah,2020,10,29,2.57
Selangor-Wilayah,2020,10,30,8.90
Selangor-Wilayah,2020,10,31,3.14
Selangor-Wilayah,2020,11,1,7.03
Selangor-Wilayah,2020,11,2,2.08
Selangor-Wilayah,2020,11,3,7.57
Selangor-Wilayah,2020,11,4,18.75
Selangor-Wilayah,2020,11,5,7.80
Selangor-Wilayah,2020,11,6,3.39
Selangor-Wilayah,2020,11,7,2.98
Selangor-Wilayah,2020,11,8,8.63
Selangor-Wilayah,2020,11,9,0.18
Selangor-Wilayah,2020,11,10,0.05
Selangor-Wilayah,2020,11,11,1.35
Selangor-Wilayah,2020,11,12,0.56
Selangor-Wilayah,2020,11,13,3.50
Selangor-Wilayah,2020,11,14,4.81
Selangor-Wilayah,2020,11,15,11.94
Selangor-Wilayah,2020,11,16,24.82
Selangor-Wilayah,2020,11,17,0.32
Selangor-Wilayah,2020,11,18,0.31
Selangor-Wilayah,2020,11,19,0.02
Selangor-Wilayah,2020,11,20,0.18
Selangor-Wilayah,2020,11,21,8.95
Selangor-Wilayah,2020,11,22,19.51
Selangor-Wilayah,2020,11,23,6.73
Selangor-Wilayah,2020,11,24,1.43
Selangor-Wilayah,2020,11,25,0.44
Selangor-Wilayah,2020,11,26,2.04
Selangor-Wilayah,2020,11,27,0.11
Selangor-Wilayah,2020,11,28,3.60
Selangor-Wilayah,2020,11,29,8.06
Selangor-Wilayah,2020,11,30,19.78
Selangor-Wilayah,2020,12,1,14.61
Selangor-Wilayah,2020,12,2,45.04
Selangor-Wilayah,2020,12,3,10.22
Selangor-Wilayah,2020,12,4,3.52
Selangor-Wilayah,2020,12,5,1.30
Selangor-Wilayah,2020,12,6,4.80
Selangor-Wilayah,2020,12,7,2.99
Selangor-Wilayah,2020,12,8,4.23
Selangor-Wilayah,2020,12,9,0.78
Selangor-Wilayah,2020,12,10,4.41
Selangor-Wilayah,2020,12,11,6.10
Selangor-Wilayah,2020,12,12,5.18
Selangor-Wilayah,2020,12,13,17.95
Selangor-Wilayah,2020,12,14,10.84
Selangor-Wilayah,2020,12,15,7.91
Selangor-Wilayah,2020,12,16,5.44
Selangor-Wilayah,2020,12,17,10.43
Selangor-Wilayah,2020,12,18,1.87
Selangor-Wilayah,2020,12,19,1.85
Selangor-Wilayah,2020,12,20,11.66
Selangor-Wilayah,2020,12,21,2.41
Selangor-Wilayah,2020,12,22,0.56
Selangor-Wilayah,2020,12,23,0.01
Selangor-Wilayah,2020,12,24,0.18
Selangor-Wilayah,2020,12,25,0.25
Selangor-Wilayah,2020,12,26,10.83
Selangor-Wilayah,2020,12,27,5.22
Selangor-Wilayah,2020,12,28,3.69
Selangor-Wilayah,2020,12,29,4.67
Selangor-Wilayah,2020,12,30,4.00
Selangor-Wilayah,2020,12,31,0.80
Terengganu,2014,1,1,31.05
Terengganu,2014,1,2,76.01
Terengganu,2014,1,3,10.61
Terengganu,2014,1,4,5.39
Terengganu,2014,1,5,4.71
Terengganu,2014,1,6,15.91
Terengganu,2014,1,7,20.64
Terengganu,2014,1,8,0.96
Terengganu,2014,1,9,10.19
Terengganu,2014,1,10,38.43
Terengganu,2014,1,11,78.58
Terengganu,2014,1,12,54.08
Terengganu,2014,1,13,67.60
Terengganu,2014,1,14,30.28
Terengganu,2014,1,15,23.28
Terengganu,2014,1,16,23.70
Terengganu,2014,1,17,23.28
Terengganu,2014,1,18,25.74
Terengganu,2014,1,19,25.67
Terengganu,2014,1,20,37.04
Terengganu,2014,1,21,30.12
Terengganu,2014,1,22,14.37
Terengganu,2014,1,23,19.51
Terengganu,2014,1,24,17.73
Terengganu,2014,1,25,19.99
Terengganu,2014,1,26,25.39
Terengganu,2014,1,27,31.80
Terengganu,2014,1,28,26.03
Terengganu,2014,1,29,10.68
Terengganu,2014,1,30,5.14
Terengganu,2014,1,31,0.89
Terengganu,2014,2,1,0.15
Terengganu,2014,2,2,0.03
Terengganu,2014,2,3,0.02
Terengganu,2014,2,4,0.08
Terengganu,2014,2,5,0.09
Terengganu,2014,2,6,0.01
Terengganu,2014,2,7,0.22
Terengganu,2014,2,8,0.50
Terengganu,2014,2,9,0.52
Terengganu,2014,2,10,2.23
Terengganu,2014,2,11,0.40
Terengganu,2014,2,12,0.35
Terengganu,2014,2,13,1.20
Terengganu,2014,2,14,2.22
Terengganu,2014,2,15,0.06
Terengganu,2014,2,16,0.03
Terengganu,2014,2,17,0.11
Terengganu,2014,2,18,1.39
Terengganu,2014,2,19,3.86
Terengganu,2014,2,20,0.14
Terengganu,2014,2,21,0.01
Terengganu,2014,2,22,0.04
Terengganu,2014,2,23,0.00
Terengganu,2014,2,24,1.89
Terengganu,2014,2,25,1.30
Terengganu,2014,2,26,6.01
Terengganu,2014,2,27,3.67
Terengganu,2014,2,28,0.51
Terengganu,2014,3,1,0.33
Terengganu,2014,3,2,9.66
Terengganu,2014,3,3,27.86
Terengganu,2014,3,4,14.22
Terengganu,2014,3,5,4.40
Terengganu,2014,3,6,6.43
Terengganu,2014,3,7,4.41
Terengganu,2014,3,8,1.87
Terengganu,2014,3,9,7.47
Terengganu,2014,3,10,4.47
Terengganu,2014,3,11,2.95
Terengganu,2014,3,12,7.95
Terengganu,2014,3,13,7.79
Terengganu,2014,3,14,2.44
Terengganu,2014,3,15,3.29
Terengganu,2014,3,16,1.03
Terengganu,2014,3,17,0.07
Terengganu,2014,3,18,1.56
Terengganu,2014,3,19,6.93
Terengganu,2014,3,20,18.95
Terengganu,2014,3,21,4.30
Terengganu,2014,3,22,6.52
Terengganu,2014,3,23,57.91
Terengganu,2014,3,24,81.11
Terengganu,2014,3,25,42.96
Terengganu,2014,3,26,4.89
Terengganu,2014,3,27,10.04
Terengganu,2014,3,28,7.67
Terengganu,2014,3,29,13.61
Terengganu,2014,3,30,6.03
Terengganu,2014,3,31,1.23
Terengganu,2014,4,1,0.60
Terengganu,2014,4,2,2.43
Terengganu,2014,4,3,5.99
Terengganu,2014,4,4,2.33
Terengganu,2014,4,5,0.03
Terengganu,2014,4,6,0.13
Terengganu,2014,4,7,2.28
Terengganu,2014,4,8,1.49
Terengganu,2014,4,9,0.02
Terengganu,2014,4,10,0.05
Terengganu,2014,4,11,3.62
Terengganu,2014,4,12,0.03
Terengganu,2014,4,13,0.02
Terengganu,2014,4,14,0.00
Terengganu,2014,4,15,0.94
Terengganu,2014,4,16,0.22
Terengganu,2014,4,17,2.87
Terengganu,2014,4,18,0.10
Terengganu,2014,4,19,1.49
Terengganu,2014,4,20,3.70
Terengganu,2014,4,21,2.30
Terengganu,2014,4,22,0.14
Terengganu,2014,4,23,0.12
Terengganu,2014,4,24,0.02
Terengganu,2014,4,25,0.01
Terengganu,2014,4,26,0.02
Terengganu,2014,4,27,0.01
Terengganu,2014,4,28,0.00
Terengganu,2014,4,29,0.00
Terengganu,2014,4,30,0.07
Terengganu,2014,5,1,0.06
Terengganu,2014,5,2,0.06
Terengganu,2014,5,3,0.00
Terengganu,2014,5,4,0.00
Terengganu,2014,5,5,0.00
Terengganu,2014,5,6,0.26
Terengganu,2014,5,7,0.50
Terengganu,2014,5,8,1.14
Terengganu,2014,5,9,0.51
Terengganu,2014,5,10,0.48
Terengganu,2014,5,11,0.00
Terengganu,2014,5,12,0.00
Terengganu,2014,5,13,0.00
Terengganu,2014,5,14,0.02
Terengganu,2014,5,15,1.07
Terengganu,2014,5,16,0.92
Terengganu,2014,5,17,0.01
Terengganu,2014,5,18,0.00
Terengganu,2014,5,19,0.24
Terengganu,2014,5,20,0.00
Terengganu,2014,5,21,0.00
Terengganu,2014,5,22,0.00
Terengganu,2014,5,23,0.01
Terengganu,2014,5,24,0.03
Terengganu,2014,5,25,0.04
Terengganu,2014,5,26,0.31
Terengganu,2014,5,27,1.36
Terengganu,2014,5,28,0.00
Terengganu,2014,5,29,0.00
Terengganu,2014,5,30,0.03
Terengganu,2014,5,31,0.53
Terengganu,2014,6,1,2.34
Terengganu,2014,6,2,1.00
Terengganu,2014,6,3,2.19
Terengganu,2014,6,4,0.07
Terengganu,2014,6,5,0.17
Terengganu,2014,6,6,2.60
Terengganu,2014,6,7,0.92
Terengganu,2014,6,8,0.00
Terengganu,2014,6,9,0.01
Terengganu,2014,6,10,0.36
Terengganu,2014,6,11,8.19
Terengganu,2014,6,12,1.99
Terengganu,2014,6,13,4.36
Terengganu,2014,6,14,4.63
Terengganu,2014,6,15,20.89
Terengganu,2014,6,16,1.30
Terengganu,2014,6,17,7.69
Terengganu,2014,6,18,11.99
Terengganu,2014,6,19,16.19
Terengganu,2014,6,20,0.08
Terengganu,2014,6,21,0.65
Terengganu,2014,6,22,2.29
Terengganu,2014,6,23,3.15
Terengganu,2014,6,24,11.12
Terengganu,2014,6,25,2.15
Terengganu,2014,6,26,1.84
Terengganu,2014,6,27,4.69
Terengganu,2014,6,28,3.57
Terengganu,2014,6,29,8.10
Terengganu,2014,6,30,5.32
Terengganu,2014,7,1,1.97
Terengganu,2014,7,2,2.20
Terengganu,2014,7,3,4.07
Terengganu,2014,7,4,2.19
Terengganu,2014,7,5,1.30
Terengganu,2014,7,6,4.58
Terengganu,2014,7,7,0.80
Terengganu,2014,7,8,0.44
Terengganu,2014,7,9,0.29
Terengganu,2014,7,10,0.30
Terengganu,2014,7,11,0.10
Terengganu,2014,7,12,3.71
Terengganu,2014,7,13,4.25
Terengganu,2014,7,14,2.08
Terengganu,2014,7,15,2.21
Terengganu,2014,7,16,2.61
Terengganu,2014,7,17,2.16
Terengganu,2014,7,18,1.98
Terengganu,2014,7,19,4.99
Terengganu,2014,7,20,3.41
Terengganu,2014,7,21,2.57
Terengganu,2014,7,22,5.49
Terengganu,2014,7,23,18.05
Terengganu,2014,7,24,27.10
Terengganu,2014,7,25,25.18
Terengganu,2014,7,26,34.07
Terengganu,2014,7,27,2.85
Terengganu,2014,7,28,7.99
Terengganu,2014,7,29,0.68
Terengganu,2014,7,30,0.79
Terengganu,2014,7,31,4.68
Terengganu,2014,8,1,1.70
Terengganu,2014,8,2,2.98
Terengganu,2014,8,3,2.04
